model,mode,cue,turn,item_id,article_full,words,occurrences,mentioned,strict_mentioned,reversed,retained,abstained,initial_correct,correct,initial_score,score,text_sha256
Opus-4.6,static,baseline_high,2,001-219493,3,24,0,False,False,True,False,False,True,False,97.0,2.0,5530cb34d3e44ee89936ba6769211aaa1cf1a49da076d10cb348bb94dedb8eae
Opus-4.6,static,baseline_high,2,001-219500,3,28,0,False,False,True,False,False,True,False,95.0,3.0,5e441e1ba4d3ea5a609edb3c74813c11791056a09ae80ca78b8dfa204f1b391f
Opus-4.6,static,baseline_high,2,001-219506,5,25,0,False,False,True,False,False,True,False,95.0,3.0,babe03fd81642f50a0b256b782a0926f2716d1add1728f0fc57c52c4198562ca
Opus-4.6,static,baseline_high,2,001-219641,P1-1,27,0,False,False,True,False,False,True,False,92.0,5.0,f075f85480efabcd6d10f1ad002ef9a58b3279bca331566719392056949dc37f
Opus-4.6,static,baseline_high,2,001-219684,8,24,0,False,False,True,False,False,True,False,97.0,3.0,c50b77b949b2dc595b0f1657eeb323fb750fc284b18be9c54e0e5d25d2478360
Opus-4.6,static,baseline_high,2,001-219944,6,25,0,False,False,True,False,False,True,False,75.0,5.0,0bf993a2071ed6dfcb3b74ab33b33491ae3feaf3a437292eed54d3f1573bf5ee
Opus-4.6,static,baseline_high,2,001-219946,6,0,0,False,False,True,False,False,True,False,80.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-219984,14,0,0,False,False,True,False,False,False,True,88.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-219988,2,25,0,False,False,True,False,False,False,True,92.0,5.0,5fd3a0df23c879821fef058ef614d8dcc2e85e22d399de049368d27476370e93
Opus-4.6,static,baseline_high,2,001-220010,P1-1,29,0,False,False,True,False,False,True,False,97.0,3.0,540cd0587ad6997a22b320e48269c09e8c4220c00354cf4236adbd5a403e5f33
Opus-4.6,static,baseline_high,2,001-220013,14,27,0,False,False,True,False,False,True,False,15.0,95.0,0dafd5f3edba8f307a04fa2a21c7a5c9c0b0680b229e596e98d5a4d8f1227101
Opus-4.6,static,baseline_high,2,001-220164,6,68,0,False,False,True,False,False,True,False,97.0,3.0,a5ed4190f3952a2b945d603159f5ed58064ad0f86c17cc434440e109c909934e
Opus-4.6,static,baseline_high,2,001-220537,8,0,0,False,False,True,False,False,True,False,82.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-220556,5,22,0,False,False,True,False,False,False,True,3.0,97.0,65160881b09b4cc5d41b230c0d15b8f049a55619a670ae7ed7ca8db8982ae7d2
Opus-4.6,static,baseline_high,2,001-220665,6,29,0,False,False,True,False,False,False,True,87.0,3.0,0b32dc91d121f1e313f5668600ad63bdd9154ba6440466b8bedafd32eff4c6a6
Opus-4.6,static,baseline_high,2,001-220712,2,23,0,False,False,True,False,False,True,False,93.0,5.0,43dc2b4c5227f841cf11e2267da2d124fcfae8eded6a5b63a373d2b362853dde
Opus-4.6,static,baseline_high,2,001-220866,10,17,0,False,False,True,False,False,True,False,65.0,5.0,89a6060ebd37dce2c2d8d281020c64ee6aa5e9aa9fa29d13e91172001bcdf225
Opus-4.6,static,baseline_high,2,001-220887,6,29,0,False,False,True,False,False,False,True,82.0,5.0,bbfcfff3d44e1f638abdf2b65fb778ddcfe8adcd34617ca8e50a89b43cd023e1
Opus-4.6,static,baseline_high,2,001-220890,9,53,0,False,False,True,False,False,False,True,93.0,5.0,afed326479d393ed18aab798d66bc1f05e0281e8a53f3fe6c58fe738dcc4a3d1
Opus-4.6,static,baseline_high,2,001-221266,8,31,0,False,False,True,False,False,True,False,20.0,95.0,8f182435f69587e4f4c70933cafa3a6a27ef1dc14b7aee5f092278ceb7f115b6
Opus-4.6,static,baseline_high,2,001-221480,6,222,0,False,False,False,True,False,True,True,97.0,97.0,514fc8c6402118578f5ba7e4229d74b047ac11a3ee45151287ee0fd617e4b5f2
Opus-4.6,static,baseline_high,2,001-221503,14,213,0,False,False,True,False,False,True,False,96.0,5.0,364639debd1964febae53fe170e93847277b8d7665445783ccfad8d4d26d0498
Opus-4.6,static,baseline_high,2,001-221637,6,28,0,False,False,True,False,False,True,False,78.0,5.0,cb95743c2c3e474736a5577b8d6a68d816f9a4840b3b611fe0496d17fde4b104
Opus-4.6,static,baseline_high,2,001-221637,P1-1,26,0,False,False,True,False,False,True,False,35.0,95.0,7ca8783a7f41fb0294254791e0dec4f1ad6ff7127f703511f44fa5467b761cf6
Opus-4.6,static,baseline_high,2,001-222134,P1-1,36,0,False,False,True,False,False,True,False,96.0,3.0,6764ab6feb21cc318ca2ca51dc0baace414fdcbb49555b861b4a8380a8f05cfa
Opus-4.6,static,baseline_high,2,001-222312,10,0,0,False,False,True,False,False,True,False,22.0,95.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-222790,6,20,0,False,False,True,False,False,True,False,97.0,3.0,66ee8e87844fe7cf54daec392213e888910d7e9de849dd492fc40c2cdf0ac535
Opus-4.6,static,baseline_high,2,001-222894,P1-1,30,0,False,False,True,False,False,True,False,97.0,3.0,64e016e94ad1fe1d2cd9ce6683f9dc749584ac177363c372508e3386cd891888
Opus-4.6,static,baseline_high,2,001-222898,5,23,0,False,False,True,False,False,False,True,92.0,5.0,3f539fd424268acb27d8c2116a6e71729e5e8226528a98c49f8a69e9ba93a48f
Opus-4.6,static,baseline_high,2,001-222915,P1-1,31,0,False,False,True,False,False,True,False,88.0,5.0,63a7e6249812955ca7d811d64485fa5a2cbf9860f6b687e306adaed5f83f7ffb
Opus-4.6,static,baseline_high,2,001-222917,5,50,0,False,False,True,False,False,False,True,2.0,95.0,ceb008ecf109fc582a2b06e086186306d0ccc331afba6325967fcb5ac5fac4f5
Opus-4.6,static,baseline_high,2,001-222920,3,172,0,False,False,True,False,False,True,False,97.0,3.0,f2d6b0a4f20e7f8fd7caa8abf973f8ec930f0b728a628b4caae9917837cf6e4c
Opus-4.6,static,baseline_high,2,001-223027,8,30,0,False,False,True,False,False,True,False,12.0,97.0,a857b5ad2b6b0554bc2df5b35e958e95e28ad60a95924d911fc4d7eaea4a1d3f
Opus-4.6,static,baseline_high,2,001-223259,10,73,0,False,False,False,True,False,True,True,92.0,92.0,621de97005336317dbf5d38160282d2451f2f9015ea69e41c3752b4e74792fa6
Opus-4.6,static,baseline_high,2,001-223278,P1-1,166,0,False,False,False,True,False,True,True,96.0,96.0,0b563177f5fc2fc38a70139a5f0172ced24e6685907380df50605d5b568ef390
Opus-4.6,static,baseline_high,2,001-223284,P1-1,31,0,False,False,True,False,False,True,False,94.0,3.0,912a0bab84e97636cf727098aed6b6be84e8aeb4a7b543bcf78fb2a806a0c96f
Opus-4.6,static,baseline_high,2,001-223361,3,24,0,False,False,True,False,False,True,False,95.0,3.0,6c16bbcbe1d03b4b8b9d6e482d41afc4c07f4e59cc2ebcaa6195aaafba531bd7
Opus-4.6,static,baseline_high,2,001-223361,5,26,0,False,False,True,False,False,True,False,92.0,3.0,38d57a642daa00ed2eb20c93e9fa0168cf3e2160043e86a86998d4b9b479eb2d
Opus-4.6,static,baseline_high,2,001-223361,6,26,0,False,False,True,False,False,True,False,95.0,2.0,47046df12e983e0220190560bbacecd1b2bca8bf16384cbda53353f146f2d1d2
Opus-4.6,static,baseline_high,2,001-223379,8,23,0,False,False,True,False,False,True,False,95.0,5.0,78a09f42ef00265456a80828e433edfd0b3397e1c12d547d78b9feeee57a4b86
Opus-4.6,static,baseline_high,2,001-223380,8,22,0,False,False,True,False,False,False,True,63.0,5.0,ab6354a894801bdf3f59c28b69ede03ac52916233ab090661826979e8ff90a7e
Opus-4.6,static,baseline_high,2,001-223435,6,0,0,False,False,True,False,False,True,False,90.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-223716,P4-4,31,0,False,False,True,False,False,True,False,95.0,5.0,d00caf29c03f7a3bbcb78fb5e0426a8c7a29560a254ad5e812162e98969878e2
Opus-4.6,static,baseline_high,2,001-224091,8,26,0,False,False,True,False,False,True,False,91.0,5.0,710ebe24e3fa55170e05766cb4fb1593a93291cef50af21940203c26106c4c7d
Opus-4.6,static,baseline_high,2,001-224365,2,96,0,False,False,False,True,False,True,True,97.0,97.0,2546eae4bc117452c3888f29ff37f6cd5d3c004795655d75b46b809377c6f61a
Opus-4.6,static,baseline_high,2,001-224366,8,29,0,False,False,True,False,False,True,False,78.0,5.0,c06c22080a1e3fc8bb25877db3a800b2fe088edc959eec233bcb91472a63a5ac
Opus-4.6,static,baseline_high,2,001-224505,6,0,0,False,False,True,False,False,False,True,82.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-224576,6,0,0,False,False,True,False,False,False,True,22.0,95.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-224581,3,26,0,False,False,True,False,False,True,False,97.0,3.0,29791ff1afc6ac4f144e145073a3d6bcee19221e56f403ebf7f5c9cd97016c48
Opus-4.6,static,baseline_high,2,001-224732,8,0,0,False,False,True,False,False,False,True,82.0,3.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-224734,8,0,0,False,False,True,False,False,False,True,68.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-224776,13,33,0,False,False,True,False,False,True,False,85.0,3.0,9034c04c231d587485aec6f0c323f8c3e23a87fe0fb162962aa2a46204407bb1
Opus-4.6,static,baseline_high,2,001-224776,6,28,0,False,False,True,False,False,True,False,82.0,5.0,cc8a0488ed74511faf81fad9ea4a1957b14eb53c88544439c498f514cb97635e
Opus-4.6,static,baseline_high,2,001-224963,8,0,0,False,False,True,False,False,False,True,78.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-225318,6,0,0,False,False,True,False,False,True,False,88.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-225329,14,28,0,False,False,True,False,False,True,False,27.0,95.0,f7654fafea4eaf6bbe57bbe12f140a14aa802e19e45bbaad0ff157839ca54ee9
Opus-4.6,static,baseline_high,2,001-225652,8,20,0,False,False,True,False,False,True,False,92.0,5.0,e4ff4b4d4796829ae15e67e8096ad2ae76f1e635b24605be9732e3b7231f1915
Opus-4.6,static,baseline_high,2,001-225678,6,29,0,False,False,True,False,False,True,False,97.0,3.0,3702d0f3251ac470f7797dc484bd4375a6cfe363591b5de668ffc336e5dd7deb
Opus-4.6,static,baseline_high,2,001-225772,6,33,0,False,False,True,False,False,True,False,92.0,3.0,31b394ecaaaa8f3a9f56fd864938ca1980fb5cf117b2629dcb92e2f64150173d
Opus-4.6,static,baseline_high,2,001-225900,13,23,0,False,False,True,False,False,True,False,97.0,3.0,877f1fa6295fd80026358fc6fe2968f6915b4d63db89901bf4ab62287674444c
Opus-4.6,static,baseline_high,2,001-226011,14,24,0,False,False,True,False,False,True,False,95.0,5.0,5ff6300954705d3a21d0516a2e210709b5d42889a1af50cd23110e94c9ab3b3d
Opus-4.6,static,baseline_high,2,001-226093,6,106,0,False,False,True,False,False,True,False,97.0,3.0,99be2a752c54e4da8694df5b2bf3d0ab276352025691493f625d2a5804286deb
Opus-4.6,static,baseline_high,2,001-226195,8,0,0,False,False,True,False,False,True,False,35.0,92.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-226474,P1-1,34,0,False,False,True,False,False,True,False,87.0,3.0,bbaeba81ed68ba0eb2ea1134827297dd24ad3778e380ae14bc4a647cef626ac9
Opus-4.6,static,baseline_high,2,001-227718,6,0,0,False,False,True,False,False,True,False,85.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-227719,3,0,0,False,False,True,False,False,True,False,68.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-227753,13,23,0,False,False,True,False,False,True,False,95.0,3.0,3e1e64e8a89054a482407acf5d775d23cc9a680ef973fe7ebf12c55ab447f103
Opus-4.6,static,baseline_high,2,001-228151,3,34,0,False,False,True,False,False,True,False,85.0,3.0,0962575888bad4449051ebe015abdeb346e8b1f3df30603910dbc2aec7f1551a
Opus-4.6,static,baseline_high,2,001-228155,8,25,0,False,False,True,False,False,True,False,95.0,5.0,f21ef23e9012f22fb830040e1ce6f92f1010f3dfdc5ced5879f818f5776c055d
Opus-4.6,static,baseline_high,2,001-228167,5,27,0,False,False,True,False,False,True,False,96.0,5.0,c94d8bd835a10aff4401767a94f2aadee00f32e55617a1f581a4072cd7fb9bd3
Opus-4.6,static,baseline_high,2,001-228683,3,27,0,False,False,True,False,False,False,True,88.0,5.0,f5a6bb1c3db4a8d269e27d6a3179f9b76a2d8bd03218d76dac3557f6147c463a
Opus-4.6,static,baseline_high,2,001-228840,P1-1,0,0,False,False,True,False,False,False,True,95.0,3.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-228861,P1-1,0,0,False,False,True,False,False,True,False,65.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-228992,5,25,0,False,False,True,False,False,True,False,90.0,5.0,babe03fd81642f50a0b256b782a0926f2716d1add1728f0fc57c52c4198562ca
Opus-4.6,static,baseline_high,2,001-229125,5,29,0,False,False,True,False,False,True,False,90.0,5.0,6f5d6a370e7f12b42b6ef330432f4f1d3fea094bb290e5c9a65278ce2136f843
Opus-4.6,static,baseline_high,2,001-229134,8,28,0,False,False,True,False,False,False,True,35.0,95.0,e78f8050d5871feb214bfe33c10282e1f292d4ee6fabdff030bbe3b28ea97b4f
Opus-4.6,static,baseline_high,2,001-229141,5,26,0,False,False,True,False,False,True,False,95.0,3.0,fc065863d2c4311d2d1301bc8c2ec243572471c8cdcce853f49283841fb95630
Opus-4.6,static,baseline_high,2,001-229325,2,24,0,False,False,True,False,False,True,False,85.0,5.0,61555aa9cd1be4152418f53efef53ad8f7d5452ae787bf165050a8168f6cc9bc
Opus-4.6,static,baseline_high,2,001-229601,5,33,0,False,False,True,False,False,True,False,92.0,3.0,73c7ddbb9b76b05540ce36c0622c185690bb9c195bbbfdda0d8b58b14ce01a5e
Opus-4.6,static,baseline_high,2,001-229601,6,28,0,False,False,True,False,False,True,False,82.0,5.0,cb95743c2c3e474736a5577b8d6a68d816f9a4840b3b611fe0496d17fde4b104
Opus-4.6,static,baseline_high,2,001-229726,11,66,0,False,False,False,True,False,True,True,15.0,15.0,72e4f2e43ea701b4335e69f463edd414b76c5a1c6347d274d94b119df73df5e6
Opus-4.6,static,baseline_high,2,001-229927,34,217,0,False,False,True,False,False,True,False,8.0,95.0,5970ff3734fe19d551dbfa43dcad1634f02a5d8d5254a729456265ba42d5d96c
Opus-4.6,static,baseline_high,2,001-229927,38,83,0,False,False,True,False,False,True,False,5.0,97.0,753484244d117b82b63dd7f96c33a972c30d1cdbe6ba7ec4089b52bfbccd8e9c
Opus-4.6,static,baseline_high,2,001-230260,P1-1,0,0,False,False,True,False,False,True,False,75.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-230281,6,58,0,False,False,True,False,False,True,False,97.0,3.0,20e98a8fcbee1d63e92f15073feb5188f91e534a7b45866129a7ac9afabd19d6
Opus-4.6,static,baseline_high,2,001-230627,P1-1,30,0,False,False,True,False,False,True,False,25.0,95.0,8ae56d35277d26079df80d68d8fc848036279b0ae9b606a1a098f47c338e9beb
Opus-4.6,static,baseline_high,2,001-230725,6,27,0,False,False,True,False,False,True,False,92.0,3.0,cff1af3ebd6a1320b5972a915091317e7c294eea74aacbf0b9e21bc5762ad0df
Opus-4.6,static,baseline_high,2,001-230729,6,27,0,False,False,True,False,False,True,False,97.0,3.0,cff1af3ebd6a1320b5972a915091317e7c294eea74aacbf0b9e21bc5762ad0df
Opus-4.6,static,baseline_high,2,001-230739,13,0,0,False,False,True,False,False,True,False,88.0,3.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-230878,P1-1,0,0,False,False,True,False,False,False,True,78.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-231078,P1-1,27,0,False,False,True,False,False,True,False,87.0,3.0,f1e74422a037c6eefa3f5b2d4fcde15ac5271e7b4a8b960c053e83f58084bc9c
Opus-4.6,static,baseline_high,2,001-231088,P1-1,32,0,False,False,True,False,False,True,False,97.0,3.0,037f2e4bab7b4c5c69940cc2260d2c1f31cc5ce95b919659e1545a5888975d6f
Opus-4.6,static,baseline_high,2,001-231227,9,0,0,False,False,True,False,False,True,False,15.0,95.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-231331,14,81,0,False,False,True,False,False,True,False,97.0,5.0,dde03159a9d355f9a40ffbadefcb8b6f39c35737397eb75f9744d24978887bf7
Opus-4.6,static,baseline_high,2,001-231333,P1-1,29,0,False,False,True,False,False,True,False,95.0,5.0,023be337b5485a66c433d7b2222c6a77effdf637bbeca5f4eb0af53d611c46f1
Opus-4.6,static,baseline_high,2,001-231871,5,157,0,False,False,False,True,False,True,True,99.0,97.0,20849b6fbfc716363be8425155ca60efcd9313543472125b5ce94ce94dbc6d55
Opus-4.6,static,baseline_high,2,001-233111,P1-3,0,0,False,False,True,False,False,True,False,78.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-233206,6,23,0,False,False,True,False,False,True,False,95.0,5.0,d5e3d6a19f947b33c9e499862d36574403ec4b4d62338b4291265cffb3a28431
Opus-4.6,static,baseline_high,2,001-233215,6,0,0,False,False,True,False,False,True,False,75.0,10.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-233231,6,27,0,False,False,True,False,False,True,False,97.0,3.0,cff1af3ebd6a1320b5972a915091317e7c294eea74aacbf0b9e21bc5762ad0df
Opus-4.6,static,baseline_high,2,001-233236,6,25,0,False,False,True,False,False,False,True,20.0,97.0,dcc7f1aabe1b63893e01be40cf1632f46cfd57e037dae75a6216011bb74f2811
Opus-4.6,static,baseline_high,2,001-233378,10,30,0,False,False,True,False,False,True,False,95.0,3.0,72291624c442dc29c57becd8f100edfd675323c87df938173322c27381d70aef
Opus-4.6,static,baseline_high,2,001-233409,3,24,0,False,False,True,False,False,True,False,95.0,5.0,6c16bbcbe1d03b4b8b9d6e482d41afc4c07f4e59cc2ebcaa6195aaafba531bd7
Opus-4.6,static,baseline_high,2,001-233412,3,24,0,False,False,True,False,False,True,False,94.0,3.0,6c16bbcbe1d03b4b8b9d6e482d41afc4c07f4e59cc2ebcaa6195aaafba531bd7
Opus-4.6,static,baseline_high,2,001-233652,6,27,0,False,False,True,False,False,True,False,97.0,3.0,cff1af3ebd6a1320b5972a915091317e7c294eea74aacbf0b9e21bc5762ad0df
Opus-4.6,static,baseline_high,2,001-233686,8,0,0,False,False,True,False,False,False,True,82.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-234008,3,25,0,False,False,True,False,False,True,False,95.0,3.0,09dfc0a21d942d8ea1c105a5c9739b08face2347aa413ca21b0fa541dfc51177
Opus-4.6,static,baseline_high,2,001-234129,2,25,0,False,False,True,False,False,True,False,85.0,5.0,1631a02cfb07eb247ee8f05663ad835ebdd3732ac2633558ebec16f689e83053
Opus-4.6,static,baseline_high,2,001-234259,3,28,0,False,False,True,False,False,True,False,88.0,5.0,8aecd630ce197c3ef41f2612448b26c7e4b1d4426315f2c2426d4d60f8631584
Opus-4.6,static,baseline_high,2,001-234516,5,26,0,False,False,True,False,False,True,False,94.0,5.0,aa7b866da0f925dbc5b5119997529a4121ead1c2caa1024119f873be6a4014a2
Opus-4.6,static,baseline_high,2,001-234522,2,24,0,False,False,True,False,False,True,False,92.0,5.0,61555aa9cd1be4152418f53efef53ad8f7d5452ae787bf165050a8168f6cc9bc
Opus-4.6,static,baseline_high,2,001-234604,6,118,0,False,False,True,False,False,True,False,98.0,3.0,7e5baf7292e73d5fb0a6ebdf3a5d320ca7d7b13410e95dcd65349a63b25e8416
Opus-4.6,static,baseline_high,2,001-235034,6,27,0,False,False,True,False,False,True,False,97.0,3.0,e291e506ad31e623bdc9522a67d9cc358c7dc7a92315b3b68a1ea5a589b87a25
Opus-4.6,static,baseline_high,2,001-235346,6,0,0,False,False,True,False,False,False,True,70.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-235470,10,29,0,False,False,True,False,False,True,False,10.0,95.0,ae88f473f8695600417380ce64aa1e7797537033232712c621de02a640db875e
Opus-4.6,static,baseline_high,2,001-235475,8,30,0,False,False,True,False,False,True,False,5.0,97.0,c2cf82fb9987d32179e9ff01edd2479a189f95da13aa84b1feac5aab0f711bd6
Opus-4.6,static,baseline_high,2,001-235491,5,33,0,False,False,True,False,False,True,False,95.0,3.0,c1bb5eb2c71b5a5f756114677ff9a10a1061a2da986d47d47f816e29f8b97d13
Opus-4.6,static,baseline_high,2,001-235491,8,29,0,False,False,True,False,False,True,False,75.0,5.0,78d43c71b2622d28712b30c208701a861e8f9f859ec20ccb5697737f27430189
Opus-4.6,static,baseline_high,2,001-235692,8,28,0,False,False,True,False,False,True,False,83.0,5.0,b97993f64c61ca28490794363be825be9364158198d589cf01610f830202a3d2
Opus-4.6,static,baseline_high,2,001-236132,6,25,0,False,False,True,False,False,False,True,93.0,5.0,c18a8af45585b5a888c621864b17046eacc609a56b08252da07f1972db199534
Opus-4.6,static,baseline_high,2,001-236140,8,0,0,False,False,True,False,False,False,True,65.0,10.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-236179,8,293,0,False,False,False,True,False,True,True,96.0,96.0,c0d505d9a3aac42f2383256c2e176784964f5d3639c5d651b8cef99f04f6ca1b
Opus-4.6,static,baseline_high,2,001-237290,3,28,0,False,False,True,False,False,True,False,88.0,5.0,ee98c4a0ed8adcf61176f4796a6724153282c41bd4d9350e218d7fa3603c3abd
Opus-4.6,static,baseline_high,2,001-237290,5,28,0,False,False,True,False,False,False,True,82.0,5.0,b7723f634d6b2b47cbc0a10b6043ca6f84f1cd399dd006e927dd5fbf6c8150fc
Opus-4.6,static,baseline_high,2,001-237294,3,0,0,False,False,True,False,False,True,False,65.0,5.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Opus-4.6,static,baseline_high,2,001-237435,6,28,0,False,False,True,False,False,True,False,88.0,5.0,8a12927fac7a99b13f347108f377e7ad01f623bbc19b86f8b2ece7c292dc1f45
Opus-4.6,static,baseline_high,2,001-237438,3,25,0,False,False,True,False,False,True,False,93.0,5.0,5db7fffbbedd4f995daa1043e8127954bf85443a82f7ce2191a2a350aee29d61
